Utility,Facility Name,Location,KM/MFM/ MV Panel Ref#,Meter Reading Date,Meter Reading,Consumption Month,Consumption,Previous Date,Previous Reading,
Electricity,ECCH Lot #1 - Tenant Area,"3D47, 1a Turbah Court",195007,7/24/2024,89455,Jul-24,10501,6/24/2024,78954,
Electricity,ECCH Lot #1 - Tenant Area,"3D48, 1b Turbah Court",195008,7/24/2024,87742,Jul-24,10446,6/24/2024,77296,
Electricity,ECCH Lot #1 - Tenant Area,"3D49, 3b Jaad Court",195009,7/24/2024,73074,Jul-24,2754,6/24/2024,70320,
Electricity,ECCH Lot #1 - Tenant Area,"3D5, 1a Jafna Court",194927,7/24/2024,66934,Jul-24,8868,6/24/2024,58066,
Electricity,ECCH Lot #1 - Tenant Area,"3D50, 3a Jaad Court",195010,7/24/2024,95669,Jul-24,10746,6/24/2024,84923,
Electricity,ECCH Lot #1 - Tenant Area,"3D51, 4b Jaad Court",195011,7/24/2024,90315,Jul-24,9917,6/24/2024,80398,
Electricity,ECCH Lot #1 - Tenant Area,"3D52, 4a Jaad Court",195012,7/24/2024,72139,Jul-24,8595,6/24/2024,63544,
Electricity,ECCH Lot #1 - Tenant Area,"3D53, 5b Jaad Court",195013,7/24/2024,108631,Jul-24,13140,6/24/2024,95491,
Electricity,ECCH Lot #1 - Tenant Area,"3D54, 5a Jaad Court",195014,7/24/2024,101122,Jul-24,10717,6/24/2024,90405,
Electricity,ECCH Lot #1 - Tenant Area,"3D6, 1b Jafna Court",194928,7/24/2024,77392,Jul-24,7802,6/24/2024,69590,
Electricity,ECCH Lot #1 - Tenant Area,"3D7, 10a Bagraa Court",194974,7/24/2024,83663,Jul-24,9528,6/24/2024,74135,
Electricity,ECCH Lot #1 - Tenant Area,"3D8, 10b Bagraa Court",194975,7/24/2024,74859,Jul-24,7314,6/24/2024,67545,
Electricity,ECCH Lot #1 - Tenant Area,"3D9, 9a Bagraa Court",194976,7/24/2024,82315,Jul-24,7976,6/24/2024,74339,
Electricity,ECCH Lot #1 - Tenant Area,"V1A1, 5 Bagraa Court",194987,7/24/2024,93217,Jul-24,11491,6/24/2024,81726,
Electricity,ECCH Lot #1 - Tenant Area,"V1A10, 9 Jethjath Court",194875,7/24/2024,56474,Jul-24,6677,6/24/2024,49797,
Electricity,ECCH Lot #1 - Tenant Area,"V1A11, 4 Hawzan Court",194876,7/24/2024,108091,Jul-24,17177,6/24/2024,90914,
Electricity,ECCH Lot #1 - Tenant Area,"V1A12, 5 Hawzan Court",194845,7/24/2024,92955,Jul-24,12347,6/24/2024,80608,
Electricity,ECCH Lot #1 - Tenant Area,"V1A2, 4 Bagraa Court",194988,7/24/2024,123263,Jul-24,13298,6/24/2024,109965,
Electricity,ECCH Lot #1 - Tenant Area,"V1A3, 9 Turbah Court",194989,7/24/2024,104301,Jul-24,11649,6/24/2024,92652,
Electricity,ECCH Lot #1 - Tenant Area,"V1A4, 8 Turbah Court",194990,7/24/2024,109725,Jul-24,15228,6/24/2024,94497,
Electricity,ECCH Lot #1 - Tenant Area,"V1A5, 5 Turbah Court",194991,7/24/2024,87178,Jul-24,12044,6/24/2024,75134,
Electricity,ECCH Lot #1 - Tenant Area,"V1A6, 4 Turbah Court",194992,7/24/2024,131960,Jul-24,12230,6/24/2024,119730,
Electricity,ECCH Lot #1 - Tenant Area,"V1A7, 4 Jethjath Court",194872,7/24/2024,64080,Jul-24,8213,6/24/2024,55867,
Electricity,ECCH Lot #1 - Tenant Area,"V1A8, 5 Jethjath Court",194873,7/24/2024,83162,Jul-24,11939,6/24/2024,71223,
Electricity,ECCH Lot #1 - Tenant Area,"V1A9, 8 Jethjath Court",194874,7/24/2024,69505,Jul-24,8879,6/24/2024,60626,
Electricity,ECCH Lot #1 - Tenant Area,"V1B1, 7 Bagraa Court",194993,7/24/2024,104861,Jul-24,10877,6/24/2024,93984,
Electricity,ECCH Lot #1 - Tenant Area,"V1B10, 3 Hawzan Court",194880,7/24/2024,82264,Jul-24,11085,6/24/2024,71179,
Electricity,ECCH Lot #1 - Tenant Area,"V1B11, 6 Hawzan Court",194846,7/24/2024,112724,Jul-24,12894,6/24/2024,99830,
Electricity,ECCH Lot #1 - Tenant Area,"V1B12, 7 Hawzan Court",194847,7/24/2024,119739,Jul-24,12573,6/24/2024,107166,
Electricity,ECCH Lot #1 - Tenant Area,"V1B2, 6 Bagraa Court",194994,7/24/2024,130123,Jul-24,14678,6/24/2024,115445,
Electricity,ECCH Lot #1 - Tenant Area,"V1B3, 3 Bagraa Court",194995,7/24/2024,125048,Jul-24,14414,6/24/2024,110634,
Electricity,ECCH Lot #1 - Tenant Area,"V1B4, 2 Bagraa Court",194996,7/24/2024,92142,Jul-24,8896,6/24/2024,83246,
Electricity,ECCH Lot #1 - Tenant Area,"V1B5, 7 Turbah Court",194997,7/24/2024,108400,Jul-24,11448,6/24/2024,96952,
Electricity,ECCH Lot #1 - Tenant Area,"V1B6, 6 Turbah Court",194998,7/24/2024,106509,Jul-24,11796,6/24/2024,94713,
Electricity,ECCH Lot #1 - Tenant Area,"V1B7, 6 Jethjath Court",194877,7/24/2024,87512,Jul-24,10839,6/24/2024,76673,
Electricity,ECCH Lot #1 - Tenant Area,"V1B8, 7 Jethjath Court",194878,7/24/2024,61815,Jul-24,11542,6/24/2024,50273,
Electricity,ECCH Lot #1 - Tenant Area,"V1B9, 2 Hawzan Court",194879,7/24/2024,70652,Jul-24,9523,6/24/2024,61129,
Electricity,ECCH Lot #1 - Tenant Area,"V2A1, 1 Bagraa Court",194999,7/24/2024,117578,Jul-24,12741,6/24/2024,104837,
Electricity,ECCH Lot #1 - Tenant Area,"V2A2, 1 Hawzan Court",194881,7/24/2024,75956,Jul-24,8297,6/24/2024,67659,
Electricity,ECCH Lot #1 - Tenant Area,"V2B1, 10 Turbah Court",195000,7/24/2024,91822,Jul-24,10784,6/24/2024,81038,
Electricity,ECCH Lot #1 - Tenant Area,"V2B2, 10 Jethjath Court",194882,7/24/2024,93300,Jul-24,11060,6/24/2024,82240,
Electricity,ECCH Lot #1 - Utility Area,"2A7 , 1 Assal Circle",194844,7/24/2024,12403,Jul-24,1933,6/24/2024,10470,
Electricity,ECCH Lot #1 - Utility Area,"2A6 , 3 Assal Circle",194835,7/24/2024,10931,Jul-24,3398,6/24/2024,7533,
Electricity,ECCH Lot #1 - Utility Area,"2A5 , 5 Assal Circle",194826,7/24/2024,2686,Jul-24,448,6/24/2024,2238,
Electricity,ECCH Lot #1 - Utility Area,"2A4 , 17 Assal Circle",194921,7/24/2024,3192,Jul-24,573,6/24/2024,2619,
Electricity,ECCH Lot #1 - Utility Area,"2A3 , 19 Assal Circle",194964,7/24/2024,16728,Jul-24,3178,6/24/2024,13550,
Electricity,ECCH Lot #1 - Utility Area,"2A1 , 23 Assal Circle",194954,7/24/2024,8875,Jul-24,2102,6/24/2024,6773,
Electricity,ECCH Lot #1 - Utility Area,"2A10 , 31 Assal Circle",195053,7/24/2024,4624,Jul-24,1235,6/24/2024,3389,
Electricity,ECCH Lot #1 - Utility Area,"2A9 , 33 Assal Circle",195044,7/24/2024,7550,Jul-24,1511,6/24/2024,6039,
Electricity,ECCH Lot #1 - Utility Area,"2A8 , 35 Assal Circle",195035,7/24/2024,8144,Jul-24,2166,6/24/2024,5978,
Electricity,ECCH Lot #1 - Utility Area,"3A2 , 13 Assal Circle",194902,7/24/2024,7228,Jul-24,1380,6/24/2024,5848,
Electricity,ECCH Lot #1 - Utility Area,"2A2 , 21 Assal Circle",194963,7/24/2024,7477,Jul-24,2138,6/24/2024,5339,
Electricity,ECCH Lot #1 - Utility Area,"3A1 , 15 Assal Circle",194897,7/24/2024,24152,Jul-24,3814,6/24/2024,20338,
Electricity,ECCH Lot #1 - Utility Area,1 Bwraq Court,194912,7/24/2024,18965,Jul-24,4296,6/24/2024,14669,
Electricity,ECCH Lot #1 - Utility Area,2 Bwraq Court,194903,7/24/2024,46547,Jul-24,5011,6/24/2024,41536,
Electricity,ECCH Lot #1 - Utility Area,Lot # 1 Feeder Pillar # 1 Street lights ,195001,7/24/2024,47259,Jul-24,2237,6/24/2024,45022,
Electricity,ECCH Lot #1 - Utility Area,Lot # 1 Feeder Pillar # 2 Street lights ,194848,7/24/2024,26081,Jul-24,1160,6/24/2024,24921,
Electricity,ECCH Lot #1 - Utility Area,Lot # 1 Feeder Pillar # 3 Street lights ,195054,7/24/2024,41750,Jul-24,2517,6/24/2024,39233,
Electricity,ECCH Lot #1 - Utility Area,Lot # 1 Feeder Pillar #  4 Street lights ,195055,7/24/2024,54975,Jul-24,3122,6/24/2024,51853,
Electricity,ECCH Lot #1 - Utility Area,"ECCH, LOT # 1 Sub. Station # 1",194850,7/24/2024,32613,Jul-24,3886,6/24/2024,28727,
Electricity,ECCH Lot #1 - Utility Area,"ECCH, LOT # 1 Sub. Station # 2",194883,7/24/2024,19077,Jul-24,2253,6/24/2024,16824,
Electricity,ECCH Lot #1 - Utility Area,"ECCH, LOT # 1 Sub. Station # 3",194923,7/24/2024,25538,Jul-24,4741,6/24/2024,20797,
Electricity,ECCH Lot #1 - Utility Area,"ECCH, LOT # 1 Sub. Station # 4",194973,7/24/2024,25313,Jul-24,3110,6/24/2024,22203,
Electricity,ECCH Lot #1 - Utility Area,"ECCH, LOT # 1 Sub. Station # 5",195002,7/24/2024,58883,Jul-24,7377,6/24/2024,51506,
Electricity,ECCH Lot #1 - Utility Area,"ECCH, LOT # 1 Sub. Station # 6",195057,7/24/2024,18688,Jul-24,2442,6/24/2024,16246,
Electricity,ECCH Lot #1 - Utility Area,"ECCH, Lot 1 - Main Pump room Electric Meter",195056,7/24/2024,115355,Jul-24,11106,6/24/2024,104249,
Electricity,ECCH Lot #2 - Tenant Area,"1A1/1, 3b Ain al Quitt Court",193183,7/24/2024,12028,Jul-24,5059,6/24/2024,6969,
Electricity,ECCH Lot #2 - Tenant Area,"1A1/2, 3a Ain al Quitt Court",193184,7/24/2024,9339,Jul-24,2884,6/24/2024,6455,
Electricity,ECCH Lot #2 - Tenant Area,"1A1/3, 3d Ain al Quitt Court ",193185,7/24/2024,12100,Jul-24,3586,6/24/2024,8514,
Electricity,ECCH Lot #2 - Tenant Area,"1A1/4, 3c Ain al Quitt Court",193186,7/24/2024,11514,Jul-24,2988,6/24/2024,8526,
Electricity,ECCH Lot #2 - Tenant Area,"1A1/5, 3f Ain al Quitt Court",193187,7/24/2024,13255,Jul-24,3671,6/24/2024,9584,
Electricity,ECCH Lot #2 - Tenant Area,"1A1/6, 3e Ain al Quitt Court",193188,7/24/2024,15108,Jul-24,3950,6/24/2024,11158,
Electricity,ECCH Lot #2 - Tenant Area,"1A1/7, 3h Ain al Quitt Court ",193189,7/24/2024,3373,Jul-24,2063,6/24/2024,1310,
Electricity,ECCH Lot #2 - Tenant Area,"1A1/8, 3g Ain al Quitt Court",193190,7/24/2024,15009,Jul-24,3336,6/24/2024,11673,
Electricity,ECCH Lot #2 - Tenant Area,"1A2/1, 4b Ain al Quitt Court",193199,7/24/2024,10231,Jul-24,2718,6/24/2024,7513,
Electricity,ECCH Lot #2 - Tenant Area,"1A2/2, 4a Ain al Quitt Court",193200,7/24/2024,8278,Jul-24,3356,6/24/2024,4922,
Electricity,ECCH Lot #2 - Tenant Area,"1A2/3, 4d Ain al Quitt Court",193201,7/24/2024,11683,Jul-24,3405,6/24/2024,8278,
Electricity,ECCH Lot #2 - Tenant Area,"1A2/4, 4c Ain al Quitt Court",193202,7/24/2024,12224,Jul-24,3044,6/24/2024,9180,
Electricity,ECCH Lot #2 - Tenant Area,"1A2/5, 4f Ain al Quitt Court",193196,7/24/2024,12608,Jul-24,2745,6/24/2024,9863,
Electricity,ECCH Lot #2 - Tenant Area,"1A2/6, 4e Ain al Quitt Court",193197,7/24/2024,8926,Jul-24,1409,6/24/2024,7517,
Electricity,ECCH Lot #2 - Tenant Area,"1A2/7, 4h Ain al Quitt Court",193198,7/24/2024,14152,Jul-24,2966,6/24/2024,11186,
Electricity,ECCH Lot #2 - Tenant Area,"1A2/8, 4g Ain al Quitt Court",193203,7/24/2024,12329,Jul-24,3069,6/24/2024,9260,
Electricity,ECCH Lot #2 - Tenant Area,"1A3/1, 2b Ain al Quitt Court",193213,7/24/2024,17442,Jul-24,4040,6/24/2024,13402,
Electricity,ECCH Lot #2 - Tenant Area,"1A3/2, 2a Ain al Quitt Court",193214,7/24/2024,10343,Jul-24,2562,6/24/2024,7781,
Electricity,ECCH Lot #2 - Tenant Area,"1A3/3, 2d Ain al Quitt Court",193215,7/24/2024,15591,Jul-24,3552,6/24/2024,12039,
Electricity,ECCH Lot #2 - Tenant Area,"1A3/4, 2c Ain al Quitt Court",193216,7/24/2024,11759,Jul-24,2851,6/24/2024,8908,
Electricity,ECCH Lot #2 - Tenant Area,"1A3/5, 2f Ain al Quitt Court",193217,7/24/2024,16337,Jul-24,3834,6/24/2024,12503,
Electricity,ECCH Lot #2 - Tenant Area,"1A3/6, 2e Ain al Quitt Court",193218,7/24/2024,10666,Jul-24,3333,6/24/2024,7333,
Electricity,ECCH Lot #2 - Tenant Area,"1A3/7, 2h Ain al Quitt Court",193219,7/24/2024,1459,Jul-24,108,6/24/2024,1351,
Electricity,ECCH Lot #2 - Tenant Area,"1A3/8, 2g Ain al Quitt Court",193220,7/24/2024,10975,Jul-24,3611,6/24/2024,7364,
Electricity,ECCH Lot #2 - Tenant Area,"1A4/1, 1b Ain al Quitt Court",193820,7/24/2024,13364,Jul-24,2741,6/24/2024,10623,
Electricity,ECCH Lot #2 - Tenant Area,"1A4/2, 1a Ain al Quitt Court",193819,7/24/2024,13624,Jul-24,2877,6/24/2024,10747,
Electricity,ECCH Lot #2 - Tenant Area,"1A4/3, 1d Ain al Quitt Court",193206,7/24/2024,13316,Jul-24,2905,6/24/2024,10411,
Electricity,ECCH Lot #2 - Tenant Area,"1A4/4, 1c Ain al Quitt Court",193818,7/24/2024,11957,Jul-24,3853,6/24/2024,8104,
Electricity,ECCH Lot #2 - Tenant Area,"1A4/5, 1f Ain al Quitt Court",193817,7/24/2024,6580,Jul-24,2607,6/24/2024,3973,
Electricity,ECCH Lot #2 - Tenant Area,"1A4/6, 1e Ain al Quitt Court",193815,7/24/2024,10549,Jul-24,3043,6/24/2024,7506,
Electricity,ECCH Lot #2 - Tenant Area,"1A4/7, 1h Ain al Quitt Court",193885,7/24/2024,12045,Jul-24,2916,6/24/2024,9129,
Electricity,ECCH Lot #2 - Tenant Area,"1A4/8, 1g Ain al Quitt Court",193883,7/24/2024,14360,Jul-24,3287,6/24/2024,11073,
Electricity,ECCH Lot #2 - Tenant Area,"1A5/FF04, 6e Zmeiem al Bar Court",193412,7/24/2024,12535,Jul-24,2796,6/24/2024,9739,
Electricity,ECCH Lot #2 - Tenant Area,"1A5/FF04, 5e Zmeiem al Bar Court",193417,7/24/2024,14117,Jul-24,3470,6/24/2024,10647,
Electricity,ECCH Lot #2 - Tenant Area,"1A5/FF12, 6h Zmeiem al Bar Court",193413,7/24/2024,17325,Jul-24,3487,6/24/2024,13838,
Electricity,ECCH Lot #2 - Tenant Area,"1A5/FF20, 6g Zmeiem al Bar Court",193414,7/24/2024,15617,Jul-24,3716,6/24/2024,11901,
Electricity,ECCH Lot #2 - Tenant Area,"1A5/FF28, 6f Zmeiem al Bar Court",193415,7/24/2024,17762,Jul-24,5272,6/24/2024,12490,
Electricity,ECCH Lot #2 - Tenant Area,"1A5/GF12, 6a Zmeiem al Bar Court",193408,7/24/2024,15818,Jul-24,3499,6/24/2024,12319,
Electricity,ECCH Lot #2 - Tenant Area,"1A5/GF20, 6d Zmeiem al Bar Court",193409,7/24/2024,9936,Jul-24,2975,6/24/2024,6961,
Electricity,ECCH Lot #2 - Tenant Area,"1A5/GF28, 6c Zmeiem al Bar Court",193410,7/24/2024,10910,Jul-24,2446,6/24/2024,8464,
Electricity,ECCH Lot #2 - Tenant Area,"1A5/GF36, 6b Zmeiem al Bar Court",193411,7/24/2024,20211,Jul-24,4076,6/24/2024,16135,
Electricity,ECCH Lot #2 - Tenant Area,"1A6/FF12, 5h Zmeiem al Bar Court",193422,7/24/2024,14387,Jul-24,3838,6/24/2024,10549,
Electricity,ECCH Lot #2 - Tenant Area,"1A6/FF20, 5g Zmeiem al Bar Court",193423,7/24/2024,12398,Jul-24,3274,6/24/2024,9124,
Electricity,ECCH Lot #2 - Tenant Area,"1A6/FF28, 5f Zmeiem al Bar Court",193424,7/24/2024,4951,Jul-24,915,6/24/2024,4036,
Electricity,ECCH Lot #2 - Tenant Area,"1A6/GF12, 5a Zmeiem al Bar Court",193418,7/24/2024,15441,Jul-24,3825,6/24/2024,11616,
Electricity,ECCH Lot #2 - Tenant Area,"1A6/GF20, 5d Zmeiem al Bar Court",193419,7/24/2024,7024,Jul-24,3137,6/24/2024,3887,
Electricity,ECCH Lot #2 - Tenant Area,"1A6/GF28, 5c Zmeiem al Bar Court",193420,7/24/2024,12394,Jul-24,1938,6/24/2024,10456,
Electricity,ECCH Lot #2 - Tenant Area,"1A6/GF36, 5b Zmeiem al Bar Court",193421,7/24/2024,17220,Jul-24,4893,6/24/2024,12327,
Electricity,ECCH Lot #2 - Tenant Area,"1A7/FF04, 1e Zmeiem al Bar Court",193394,7/24/2024,15197,Jul-24,5717,6/24/2024,9480,
Electricity,ECCH Lot #2 - Tenant Area,"1A7/FF12, 1h Zmeiem al Bar Court",193395,7/24/2024,11101,Jul-24,1632,6/24/2024,9469,
Electricity,ECCH Lot #2 - Tenant Area,"1A7/FF20, 1g Zmeiem al Bar Court",193396,7/24/2024,11771,Jul-24,2673,6/24/2024,9098,
Electricity,ECCH Lot #2 - Tenant Area,"1A7/FF28, 1f Zmeiem al Bar Court",193397,7/24/2024,9761,Jul-24,2982,6/24/2024,6779,
Electricity,ECCH Lot #2 - Tenant Area,"1A7/GF12, 1a Zmeiem al Bar Court",193390,7/24/2024,9572,Jul-24,2523,6/24/2024,7049,
Electricity,ECCH Lot #2 - Tenant Area,"1A7/GF20, 1d Zmeiem al Bar Court",193391,7/24/2024,13457,Jul-24,1912,6/24/2024,11545,
Electricity,ECCH Lot #2 - Tenant Area,"1A7/GF28, 1c Zmeiem al Bar Court",193392,7/24/2024,13375,Jul-24,3284,6/24/2024,10091,
Electricity,ECCH Lot #2 - Tenant Area,"1A7/GF36, 1b Zmeiem al Bar Court",193393,7/24/2024,17035,Jul-24,3786,6/24/2024,13249,
Electricity,ECCH Lot #2 - Tenant Area,"1A8/1, 2b Zmeiem al Bar Court",193403,7/24/2024,11956,Jul-24,2890,6/24/2024,9066,
Electricity,ECCH Lot #2 - Tenant Area,"1A8/2, 2a Zmeiem al Bar Court",193404,7/24/2024,12667,Jul-24,3649,6/24/2024,9018,
Electricity,ECCH Lot #2 - Tenant Area,"1A8/3, 2d Zmeiem al Bar Court",193405,7/24/2024,6812,Jul-24,3136,6/24/2024,3676,
Electricity,ECCH Lot #2 - Tenant Area,"1A8/4, 2c Zmeiem al Bar Court",193406,7/24/2024,15025,Jul-24,3861,6/24/2024,11164,
Electricity,ECCH Lot #2 - Tenant Area,"1A8/5, 2f Zmeiem al Bar Court",193399,7/24/2024,18531,Jul-24,3411,6/24/2024,15120,
Electricity,ECCH Lot #2 - Tenant Area,"1A8/6, 2e Zmeiem al Bar Court",193400,7/24/2024,845,Jul-24,90,6/24/2024,755,
Electricity,ECCH Lot #2 - Tenant Area,"1A8/7, 2h Zmeiem al Bar Court",193401,7/24/2024,98520,Jul-24,3975,6/24/2024,94545,
Electricity,ECCH Lot #2 - Tenant Area,"1A8/8, 2g Zmeiem al Bar Court",193402,7/24/2024,11385,Jul-24,3791,6/24/2024,7594,
Electricity,ECCH Lot #2 - Tenant Area,"1AB1, 4b Zmeiem al Bar Court",193426,7/24/2024,8933,Jul-24,2282,6/24/2024,6651,
Electricity,ECCH Lot #2 - Tenant Area,"1AB2, 4a Zmeiem al Bar Court",193427,7/24/2024,12443,Jul-24,2853,6/24/2024,9590,
Electricity,ECCH Lot #2 - Tenant Area,"1AB3, 4d Zmeiem al Bar Court",193428,7/24/2024,10303,Jul-24,3498,6/24/2024,6805,
Electricity,ECCH Lot #2 - Tenant Area,"1AB4, 4c Zmeiem al Bar Court",193429,7/24/2024,14808,Jul-24,4956,6/24/2024,9852,
Electricity,ECCH Lot #2 - Tenant Area,"1AB5, 4f Zmeiem al Bar Court",193430,7/24/2024,13444,Jul-24,3275,6/24/2024,10169,
Electricity,ECCH Lot #2 - Tenant Area,"1AB6, 4e Zmeiem al Bar Court",193431,7/24/2024,12703,Jul-24,3887,6/24/2024,8816,
Electricity,ECCH Lot #2 - Tenant Area,"1AB7, 4h Zmeiem al Bar Court",193432,7/24/2024,16910,Jul-24,4274,6/24/2024,12636,
Electricity,ECCH Lot #2 - Tenant Area,"1AB8, 4g Zmeiem al Bar Court",193433,7/24/2024,13258,Jul-24,3180,6/24/2024,10078,
Electricity,ECCH Lot #2 - Tenant Area,"2A1/1, 67b Zanon Circle",193287,7/24/2024,13876,Jul-24,3847,6/24/2024,10029,
Electricity,ECCH Lot #2 - Tenant Area,"2A1/2, 67a Zanon Circle",193288,7/24/2024,18299,Jul-24,5977,6/24/2024,12322,
Electricity,ECCH Lot #2 - Tenant Area,"2A1/3, 67d Zanon Circle",193289,7/24/2024,23993,Jul-24,5494,6/24/2024,18499,
Electricity,ECCH Lot #2 - Tenant Area,"2A1/4, 67c Zanon Circle",193290,7/24/2024,20180,Jul-24,3537,6/24/2024,16643,
Electricity,ECCH Lot #2 - Tenant Area,"2A1/5, 67f Zanon Circle",193291,7/24/2024,14458,Jul-24,3815,6/24/2024,10643,
Electricity,ECCH Lot #2 - Tenant Area,"2A1/6, 67e Zanon Circle",193293,7/24/2024,20894,Jul-24,4866,6/24/2024,16028,
Electricity,ECCH Lot #2 - Tenant Area,"2A1/7, 67h Zanon Circle",193294,7/24/2024,14558,Jul-24,4772,6/24/2024,9786,
Electricity,ECCH Lot #2 - Tenant Area,"2A1/8, 67g Zanon Circle",193295,7/24/2024,12322,Jul-24,2109,6/24/2024,10213,
Electricity,ECCH Lot #2 - Tenant Area,"2A10/1, 11b Zanon Circle",193487,7/24/2024,23151,Jul-24,4701,6/24/2024,18450,
Electricity,ECCH Lot #2 - Tenant Area,"2A10/2, 11a Zanon Circle",193488,7/24/2024,24374,Jul-24,6048,6/24/2024,18326,
Electricity,ECCH Lot #2 - Tenant Area,"2A10/3, 11d Zanon Circle",193489,7/24/2024,15005,Jul-24,3960,6/24/2024,11045,
Electricity,ECCH Lot #2 - Tenant Area,"2A10/4, 11c Zanon Circle",193490,7/24/2024,13206,Jul-24,1334,6/24/2024,11872,
Electricity,ECCH Lot #2 - Tenant Area,"2A10/5, 11f Zanon Circle",193491,7/24/2024,6371,Jul-24,2897,6/24/2024,3474,
Electricity,ECCH Lot #2 - Tenant Area,"2A10/6, 11e Zanon Circle",193492,7/24/2024,13174,Jul-24,3183,6/24/2024,9991,
Electricity,ECCH Lot #2 - Tenant Area,"2A10/7, 11h Zanon Circle",193493,7/24/2024,14494,Jul-24,4493,6/24/2024,10001,
Electricity,ECCH Lot #2 - Tenant Area,"2A10/8, 11g Zanon Circle",193494,7/24/2024,15497,Jul-24,4793,6/24/2024,10704,
Electricity,ECCH Lot #2 - Tenant Area,"2A11/1, 9b Zanon Circle",193545,7/24/2024,18508,Jul-24,4025,6/24/2024,14483,
Electricity,ECCH Lot #2 - Tenant Area,"2A11/2, 9a Zanon Circle",193546,7/24/2024,14055,Jul-24,3849,6/24/2024,10206,
Electricity,ECCH Lot #2 - Tenant Area,"2A11/3, 9d Zanon Circle",193547,7/24/2024,20592,Jul-24,4078,6/24/2024,16514,
Electricity,ECCH Lot #2 - Tenant Area,"2A11/4, 9c Zanon Circle",193548,7/24/2024,17389,Jul-24,4188,6/24/2024,13201,
Electricity,ECCH Lot #2 - Tenant Area,"2A11/5, 9f Zanon Circle",193543,7/24/2024,22330,Jul-24,5401,6/24/2024,16929,
Electricity,ECCH Lot #2 - Tenant Area,"2A11/6, 9e Zanon Circle",193542,7/24/2024,16939,Jul-24,4047,6/24/2024,12892,
Electricity,ECCH Lot #2 - Tenant Area,"2A11/7, 9h Zanon Circle",193549,7/24/2024,24973,Jul-24,5593,6/24/2024,19380,
Electricity,ECCH Lot #2 - Tenant Area,"2A11/8, 9g Zanon Circle",193550,7/24/2024,9829,Jul-24,725,6/24/2024,9104,
Electricity,ECCH Lot #2 - Tenant Area,"2A12/1, 7b Zanon Circle",193538,7/24/2024,21793,Jul-24,3415,6/24/2024,18378,
Electricity,ECCH Lot #2 - Tenant Area,"2A12/2, 7a Zanon Circle",193539,7/24/2024,10426,Jul-24,3459,6/24/2024,6967,
Electricity,ECCH Lot #2 - Tenant Area,"2A12/3, 7d Zanon Circle",193533,7/24/2024,20091,Jul-24,5823,6/24/2024,14268,
Electricity,ECCH Lot #2 - Tenant Area,"2A12/4, 7c Zanon Circle",193534,7/24/2024,16133,Jul-24,3674,6/24/2024,12459,
Electricity,ECCH Lot #2 - Tenant Area,"2A12/5, 7f Zanon Circle",193540,7/24/2024,18495,Jul-24,4675,6/24/2024,13820,
Electricity,ECCH Lot #2 - Tenant Area,"2A12/6, 7e Zanon Circle",193541,7/24/2024,18693,Jul-24,4915,6/24/2024,13778,
Electricity,ECCH Lot #2 - Tenant Area,"2A12/7, 7h Zanon Circle",193535,7/24/2024,3469,Jul-24,1151,6/24/2024,2318,
Electricity,ECCH Lot #2 - Tenant Area,"2A12/8, 7g Zanon Circle",193536,7/24/2024,22696,Jul-24,4826,6/24/2024,17870,
Electricity,ECCH Lot #2 - Tenant Area,"2A13/1, 5b Zanon Circle",193524,7/24/2024,16164,Jul-24,4055,6/24/2024,12109,
Electricity,ECCH Lot #2 - Tenant Area,"2A13/2, 5a Zanon Circle",193525,7/24/2024,15880,Jul-24,4763,6/24/2024,11117,
Electricity,ECCH Lot #2 - Tenant Area,"2A13/3, 5d Zanon Circle",193526,7/24/2024,20239,Jul-24,5560,6/24/2024,14679,
Electricity,ECCH Lot #2 - Tenant Area,"2A13/4, 5c Zanon Circle",193527,7/24/2024,16802,Jul-24,4915,6/24/2024,11887,
Electricity,ECCH Lot #2 - Tenant Area,"2A13/5, 5f Zanon Circle",193529,7/24/2024,10084,Jul-24,425,6/24/2024,9659,
Electricity,ECCH Lot #2 - Tenant Area,"2A13/6, 5e Zanon Circle",193530,7/24/2024,13657,Jul-24,3020,6/24/2024,10637,
Electricity,ECCH Lot #2 - Tenant Area,"2A13/7, 5h Zanon Circle",193531,7/24/2024,10644,Jul-24,1693,6/24/2024,8951,
Electricity,ECCH Lot #2 - Tenant Area,"2A13/8, 5g Zanon Circle",193532,7/24/2024,5653,Jul-24,1655,6/24/2024,3998,
Electricity,ECCH Lot #2 - Tenant Area,"2A14/1, 3b Zanon Circle",193515,7/24/2024,18332,Jul-24,4032,6/24/2024,14300,
Electricity,ECCH Lot #2 - Tenant Area,"2A14/2, 3a Zanon Circle",193516,7/24/2024,15727,Jul-24,3913,6/24/2024,11814,
Electricity,ECCH Lot #2 - Tenant Area,"2A14/3, 3d Zanon Circle",193517,7/24/2024,13321,Jul-24,3720,6/24/2024,9601,
Electricity,ECCH Lot #2 - Tenant Area,"2A14/4, 3c Zanon Circle",193518,7/24/2024,18009,Jul-24,4644,6/24/2024,13365,
Electricity,ECCH Lot #2 - Tenant Area,"2A14/5, 3f Zanon Circle",193519,7/24/2024,18377,Jul-24,4278,6/24/2024,14099,
Electricity,ECCH Lot #2 - Tenant Area,"2A14/6, 3e Zanon Circle",193520,7/24/2024,16396,Jul-24,4154,6/24/2024,12242,
